Symbol,Module,Degree,Log2FC
LRRC8E,265,0,-1.94205035591631
KRT80,266,0,-4.76892401398554
FAM107A,267,0,2.35131113324454
RGS9,268,0,1.43419062879144
MYO15B,269,0,1.08507599275537
CDK15,270,0,1.35188108567119
PDCD4,271,0,1.55003805834858
SLC6A6,272,0,-1.99535117864448
TMEM253,273,0,1.70370565109983
ZC3HAV1L,274,0,-1.23422980214327
SLC6A19,275,0,4.33581794377817
HOXD4,276,2,1.30695406452153
HOXD3,276,2,1.13499727335873
LY6G6F-LY6G6D,277,0,-4.03168973233481
ZNF471,278,0,1.0736475152237
PHGR1,279,0,1.94461262473908
TMEM132B,280,0,1.18585380362766
CELSR3,281,0,-1.43928627877962
ITM2C,282,0,1.49872408427474
SLC5A6,283,0,-1.26233331715343
IER5L,284,0,-1.27684873627848
KCNG3,285,0,1.90112908407611
PAQR8,286,0,1.13810083689949
ABI3BP,287,0,2.19224950280165
TEF,288,0,1.15857189868577
CEACAM7,289,0,2.94139469409947
SMIM5,290,0,1.63347741569019
FOXQ1,291,0,-3.9963275233575
HRCT1,292,0,1.85122187895041
SLC52A1,293,0,1.29849514407298
RCAN2,294,0,1.44012209650352
MYADML2,295,0,-3.60726080038142
DPY19L2,296,0,1.10215218417022
CNTNAP3B,297,0,1.0290539600785
SLC4A10,298,0,2.65946736212293
CDCA7,299,0,-1.35664831762959
C9orf50,300,0,-1.76126052641071
FRRS1L,301,0,2.06209563506561
SMIM32,302,0,1.59172034467076
PTPRR,303,0,1.35509093923063
FGL2,304,0,1.36045651753911
SLC25A34,305,0,2.29871741950129
SBK1,306,0,-1.0945716478766
ANKRD40CL,307,0,1.1632327363538
CAPN13,308,0,1.6007933732937
VSNL1,309,0,-2.15953114212969
VAT1L,310,0,1.08508311050247
MAP3K20,311,0,-1.13310554994779
SCARA5,312,0,2.83330539062556
PCDH9,313,0,1.66225596155971
FUCA1,314,0,1.16266105964994
COL19A1,315,0,2.53259238891909
NPAS3,316,0,1.68269391966318
OTUB2,317,0,-1.28467786901731
PRELID3A,318,0,-1.11685860341435
LUZP2,319,0,2.21888639694956
TTYH3,320,0,-1.20465172025112
TENT5C,321,0,1.22144791451964
CCDC141,322,0,1.13618904288117
CRACD,323,0,1.24137299629018
ZNF536,324,0,2.19999942934256
ZNF239,325,0,-1.25271895366437
GFI1B,326,0,1.98123667608233
SCUBE1,327,0,1.6230940504686
ZNF695,328,0,-1.52631097118724
GPR84,329,0,-1.82496517181659
C22orf15,330,0,1.06400846862218
NXT1,331,0,-1.1081259205944
RUBCNL,332,0,-1.11525787585236
RPGRIP1L,333,0,-1.09029028949315
KLK11,334,2,-1.83327719143779
KLK10,334,2,-3.27240984843919
CFAP251,335,0,-1.77827712790017
SLC17A4,336,0,2.81717453381464
GLIPR2,337,0,1.17660806641108
SMOX,338,0,-1.65727053725496
ZBTB7C,339,0,1.82702875664111
STOX2,340,0,1.86523818777929
CLEC9A,341,0,1.60566327725775
CHL1,342,0,1.42584405576257
EEF1AKMT4,343,0,-1.18142309555995
STC2,344,0,-3.24148411627088
CFAP157,345,0,-1.04801454156633
NEXMIF,346,0,2.82538911441743
RNF125,347,0,1.15748729653352
TWNK,348,0,-1.0432737600851
AKR1B15,349,0,2.18692308397195
TGFBR3L,350,0,1.42879489264982
DACT2,351,0,1.4141873940239
LRRC66,352,0,1.23622555566126
SVOPL,353,0,2.06336549207963
FAM241B,354,0,-1.0756408142662
CPNE8,355,0,1.37888293816919
SLC4A11,356,0,-2.28136741559547
OTUD7A,357,0,1.04468775687405
UNC93A,358,0,-2.87598377163224
PCDH20,359,0,1.24977488697508
SPPL2A,360,0,1.10454541332458
ANOS1,361,0,-1.90418607409347
ADTRP,362,0,2.18918874385376
TNFAIP8L3,363,0,1.16774175373105
SRI,364,0,1.05779432425948
NFE2L3,365,0,-1.80298099594358
GDPD5,366,0,-1.57511475606242
FBXO2,367,0,-1.13353653771004
VIT,368,0,2.04883575349858
GABRP,369,0,-1.94564639327525
CLEC4F,370,0,1.83316247956465
PRR19,371,2,-1.04413095079488
TMEM145,371,2,-1.000824109003
AFF3,372,0,1.86273190254283
ZNF229,373,0,1.08432714452364
P3H2,374,0,1.11969013949623
SHROOM4,375,0,-1.17416280700444
SSBP2,376,0,1.24670286566957
ITGBL1,377,0,-1.85760119863669
EPOP,378,0,-2.49497278110654
TMEM63C,379,0,1.06461334529223
FERMT1,380,0,-1.27280285102494
SMPDL3A,381,0,1.79593281918644
KIF6,382,0,1.47337886965243
KIF26B,383,0,-2.37855018757292
SH2D1B,384,2,1.31819784752505
LY9,384,2,1.26408834953039
C1QTNF7,385,0,1.80949601850494
TEDC2,386,0,-1.31070047720978
CHODL,387,0,1.46579437446588
SP5,388,0,-2.10107696917693
CST1,389,2,-5.47081657173519
CST2,389,2,-4.58858771748173
ADAM12,390,0,-1.87235011177074
POGLUT2,391,0,-1.10443709302776
C1QTNF2,392,0,1.14631002290869
CLCNKB,393,0,3.21104225948799
NECTIN4,394,0,-1.46173429396272
S100P,395,0,-1.91486070734562
HAPLN3,396,0,-1.33961344842622
HAGHL,397,0,-1.49775612235483
SHD,398,2,1.07591470171363
DHRS2,398,2,-2.14538513484966
SULF1,399,0,-1.8320402928686
KRT23,400,0,-4.34796171988011
TINAG,401,0,1.244703754019
TMEM72,402,0,3.01642373826864
ZNF540,403,0,1.28668572230602
PLAC9,404,0,1.83299194221959
CGREF1,405,0,-2.0389430425603
RHEX,406,0,1.67997608407805
SLCO4C1,407,0,2.00050871396425
ADAMTS6,408,0,-1.48847299105604
TMSB15A,409,0,-1.10958217337987
SMIM14,410,0,1.12425108917185
ONECUT2,411,0,-1.85941479567147
XKR4,412,0,3.08380901406147
CCDC113,413,0,-1.27857656586282
HMCN2,414,0,1.75595163939389
ZC3H12C,415,0,1.06765926782217
PDZD4,416,0,1.95939803668787
CCDC152,417,0,1.60118964241587
EGFL6,418,0,-2.91703964370392
PRR36,419,0,-2.20456259167631
C8orf88,420,0,1.18622526218466
SLC17A9,421,0,-1.05220031629588
QPCT,422,0,-1.11162536586263
LRRC15,423,0,-1.5759284739133
FLVCR2,424,0,1.27436872764408
SYNPO,425,2,1.1768555576774
DDN,425,2,-2.60887509991242
ENHO,426,0,1.91280604679535
SPOCD1,427,0,-1.54250976007087
ZNF835,428,0,1.22774222486306
KANK4,429,0,1.01377932909766
ASPG,430,0,1.70338088706836
RAB39B,431,0,1.1273359640931
SMTNL2,432,0,-1.39115524254983
SLC2A5,433,0,1.08988279977928
BEND4,434,0,1.90166498944468
SMIM6,435,0,1.32004676704099
CEACAM16,436,2,1.41362745022291
OTOGL,436,2,1.6688159805997
ABHD3,437,0,1.15634706460015
PRR11,438,0,-1.04313490694331
LILRB5,439,0,1.50421222308472
NDUFA4L2,440,0,-1.20510544581833
PKNOX2,441,0,1.80620799685954
PID1,442,0,1.00913883667138
KLHL14,443,0,1.20337959989789
ASTN1,444,0,1.95666907959381
TMEM171,445,0,1.7561254159108
XKRX,446,0,-1.39340271306819
ADAMDEC1,447,0,2.2218791438211
ST8SIA6,448,0,1.00651549282996
GPR15,449,0,1.93399435657097
FIGN,450,0,1.23486947972039
IGSF10,451,0,1.97281975147636
MDFI,452,0,-2.54903283237767
GIMAP1,453,0,1.09732755895327
CNTN3,454,0,2.29766251674447
URAD,455,0,2.08074456263641
SRPX,456,0,1.78065379279075
TMEM100,457,0,1.94482020202836
CPAMD8,458,0,1.06463361873241
ARID3A,459,2,-1.42783335616254
ARID3C,459,2,-1.05378040406986
TOX,460,0,1.26931655416815
PLEKHN1,461,0,-1.74941688053332
ALPI,462,0,2.92738561577818
RIC3,463,0,1.61842007333873
LZTS3,464,0,-1.37772547656235
NUP62CL,465,0,-1.02765066081358
ST6GALNAC6,466,0,1.66370739836086
CLIC5,467,0,1.27928188266602
ATRNL1,468,0,1.85259598950293
VSTM2A,469,0,4.27872082778285
STUM,470,0,1.93933927992271
CLMN,471,0,1.03513271731872
BARX2,472,0,1.43353223673305
ANKRD13B,473,0,-1.42822912693583
PRR7,474,0,-1.5983361421589
OSR1,475,0,2.25716535205201
SIM2,476,0,-3.55921277382003
ADGRB3,477,4,2.41390586129144
C1QL1,477,2,1.25790350497746
GRM8,477,2,-1.47520739860951
NSG2,478,0,2.82917884625666
C16orf89,479,0,2.44638745171046
SALL4,480,0,-3.23255005888515
SVEP1,481,0,1.08787113362307
HES6,482,0,-1.16376611165588
ENDOD1,483,0,1.20189352746823
HIGD1A,484,0,1.28140548397306
GPM6B,485,0,1.2061561639155
COL28A1,486,0,1.17894686237108
FGFBP2,487,0,1.6927829077424
SLC9A9,488,0,1.10202054724377
TSPAN1,489,0,1.41122212987793
FAM163B,490,0,2.47059590715927
CADM2,491,0,3.12939399328714
LRRC4B,492,0,1.12843356783827
CAPN9,493,0,1.34627447708687
PER1,494,0,1.17510754628606
CHPF,495,0,-1.11630653069495
TEX11,496,0,2.55829494762587
CNTNAP3,497,0,1.17586140012742
CCDC68,498,0,1.64580252189045
SCGB2A1,499,0,2.23061476312498
RAB9B,500,0,1.04859171578543
PABPC1L,501,0,-1.16949481277119
PITPNM3,502,0,1.13983966386838
NAP1L2,503,0,2.41240383553338
RHPN1,504,0,-1.63326298923805
ASPHD1,505,0,-1.16462835740803
DUSP14,506,0,-1.48084730333502
GPA33,507,0,1.21842769811722
DSEL,508,0,1.05682500186098
PI16,509,0,3.3754219019374
TUB,510,0,1.27046799367262
VEPH1,511,0,1.30940450640696
NWD2,512,0,1.54830307222037
CSRNP3,513,0,1.00727142235297
PKHD1L1,514,0,2.05823974036322
FAM72A,515,0,-1.06974523860322
ABCA10,516,0,1.6557123287795
PTP4A3,517,0,-1.64540783391438
PLEKHS1,518,0,-1.36986018718971
TTLL6,519,0,1.8391119748573
TLCD4,520,0,1.22823644371399
KRT12,521,0,1.23251640041479
DPEP1,522,0,-4.22379718541597
PROM2,523,0,1.31930712207045
SLC37A2,524,0,1.85257089078487
MAGEB17,525,0,-2.70350683197357
DNASE1L3,526,0,1.67455837633188
STC1,527,0,-1.60616307778003
COLEC12,528,0,1.30992638496985
B4GALNT4,529,0,-1.510742768132
MYOM1,530,0,2.00384098798127
STYK1,531,0,1.18484453432702
ANGPTL1,532,0,2.28379592877655
PIRT,533,0,2.9777026010879
SYNE3,534,0,1.12245247974433
RIMS4,535,0,3.02864934795781
KCNG1,536,0,1.13782156787326
NXPE2,537,0,2.01400974489493
PLAAT5,538,0,1.56234259411685
CHRDL1,539,0,2.13979085532303
GCSAML,540,0,1.52561028542142
PTPRT,541,0,1.2425982026326
BEST2,542,0,2.69114574880658
MYOM3,543,0,-1.53684830236682
FER1L6,544,0,1.96248033199656
SRMS,545,0,-1.25266031867216
CADM3,546,0,2.86972222656432
ADORA3,547,0,1.20736047575734
RERGL,548,0,4.97016570467228
TMEM158,549,0,-1.40004375613792
MCOLN2,550,0,1.17612161252391
C3orf85,551,0,1.46760399484494
METTL24,552,0,1.3116199479759
POU5F1B,553,0,-2.39342744749692
ARL14,554,0,1.31166504686952
SLC35F1,555,0,1.34620480780669
AP3B2,556,0,1.38237898531049
DAAM2,557,0,1.18827583016287
HMX3,558,0,1.80025970052909
FBXO41,559,0,-1.1507069082927
FRMD3,560,0,1.57807680749102
DAPL1,561,0,-1.41951459538948
TDRD10,562,0,1.41408209650586
MAP6,563,0,1.13535653082784
CCDC78,564,0,-1.00887878682594
PRSS33,565,0,-2.88741976862585
FAM83A,566,0,-1.92810185178172
FOXS1,567,0,-1.32266595442412
ACTL8,568,0,-1.29852538257679
MIXL1,569,0,1.53628032669656
RASGEF1C,570,0,2.76393571767616
KLHL34,571,0,1.35404307364855
LRRN4CL,572,0,1.13750562430105
ABCD2,573,0,1.13566881060915
NUGGC,574,0,1.42514173493432
TFCP2L1,575,0,1.02841554045185
B3GNT7,576,0,2.13132389321819
LRRC19,577,0,1.88536669824718
SLC2A13,578,0,1.00281853329912
C4orf19,579,0,1.08053313448797
TBX15,580,0,-2.96371272912182
TMEM255A,581,0,1.09217247941615
TMEM61,582,0,1.2455646688234
SPDEF,583,0,1.25503981000966
ATG9B,584,0,-1.74098959992955
SHISA2,585,0,-2.11156354168532
RASD2,586,0,1.36835750457746
MAPK15,587,0,-1.94555013670888
CSMD1,588,0,1.35671319572575
MUSTN1,589,0,1.60688117927836
CHRNA7,590,0,1.13013931601881
VSIG1,591,0,-1.67614190358021
FADS6,592,2,2.35203171425637
LGSN,592,2,1.40116071321967
PRRG3,593,0,1.40592315611519
SIGLEC6,594,0,1.15760901935954
FOXF2,595,0,1.17255820459046
NXPE4,596,2,2.11775356510453
NXPE1,596,2,1.97837471483724
CFAP20DC,597,0,-1.37994370873908
TCEAL2,598,0,2.93093931331396
CPXM1,599,0,-1.28386735281772
HTR4,600,0,2.08713977807231
TM6SF2,601,0,1.76200155028813
KCNH4,602,0,-1.31485030118543
ATP8A2,603,0,1.03223109472149
RHBDL2,604,0,1.22431783517753
GJB5,605,0,-1.84844478341574
TMEM132C,606,0,1.38885038522158
ABCA5,607,0,1.24281291069075
GSDMA,608,0,-1.33428360646166
CCN5,609,0,2.87569634114674
LMTK3,610,0,-1.45200358151081
CAVIN2,611,0,1.51969910704213
RMDN2,612,0,1.17716248082137
SLC6A14,613,0,-2.12664054613401
C14orf132,614,0,1.05263927228551
RNF183,615,0,-1.73193696551384
YPEL4,616,0,1.2486985681722
FOLR2,617,0,1.26016957868032
PALD1,618,0,-1.21911882601075
MEGF10,619,0,1.12231865307086
PRSS54,620,0,-1.44842364916006
FAM72D,621,0,-1.16710366776421
ZYG11A,622,0,1.02560040672466
DIRAS3,623,0,1.0776380495116
CTXND1,624,0,1.48440781933791
NACAD,625,0,1.35881503263675
ATP13A4,626,0,1.83949736065847
RUNDC3B,627,0,1.86880835156285
FAM3D,628,0,1.06589758916226
PTPRCAP,629,0,1.05589103452486
SEC14L2,630,0,-1.01968850817707
CPA6,631,0,1.13741695099019
MROH6,632,0,-1.17159838082224
UST,633,0,1.01226711232847
CYP2W1,634,0,-1.57351459394289
ESM1,635,0,-4.05737204993481
DIRAS1,636,0,1.43566116771359
LZTS1,637,0,-1.39900913248887
PCDHB9,638,0,-1.06558535963056
VWA3B,639,0,1.38210920984876
MAPK4,640,0,1.82270332750756
C1QTNF9,641,0,1.38352901052778
TMEM238L,642,0,1.1490252880426
ZNF727,643,0,1.27061924749498
RASL12,644,0,1.46989243269206
MAMDC2,645,0,1.17200857627026
KCNT2,646,0,1.20638459631106
RNF150,647,0,1.59596577418277
CYS1,648,0,1.17261218826926
LONRF2,649,0,2.47290516097446
CCDC150,650,0,-1.18385290568237
WFDC2,651,0,1.34979749373894
RHEBL1,652,0,-1.537053321871
KLK1,653,0,1.07565635715684
TSPEAR,654,0,-2.00751700084976
C1QTNF12,655,0,1.17560342390868
GPR3,656,0,-1.61371744445384
CYP4B1,657,0,2.29156531930295
NKPD1,658,0,-1.33119919789656
ASB2,659,0,1.68521758181303
CYP4X1,660,0,-1.67075001726069
TMPRSS13,661,0,-1.97891445888772
MESP2,662,0,1.00519213347381
OLFML2B,663,0,-1.3663319123162
PARM1,664,0,1.15274582015761
ZNF135,665,0,1.00710431663426
KLK15,666,0,1.34918807146303
MFSD4A,667,0,1.53733080097862
CCDC69,668,0,1.21263018966838
PALM,669,0,1.27647200566582
IRX2,670,0,-2.16553271876561
C10orf105,671,0,1.21218171296204
UCN3,672,2,2.11279423596781
CRHBP,672,2,1.29309221422691
TMEFF2,673,0,3.14350527192504
MAP7D2,674,0,-1.16109944975422
EMX1,675,0,1.27407139102461
SEC14L5,676,0,1.90931041307016
NCCRP1,677,0,1.10137904787326
NAALAD2,678,0,1.26401684934349
TRIM40,679,0,1.4015843140262
TMEM35A,680,0,1.38144862188803
ADAMTSL3,681,0,1.39030761042041
ERVMER34-1,682,0,-1.30750735509762
IQCM,683,0,2.75397982283943
ERP27,684,0,-1.02014694856267
CBLN2,685,0,2.27163732797106
GRHL3,686,0,-2.36862152871391
RTN4RL2,687,0,-1.01102719102842
CCDC80,688,0,1.23544782798352
FHL1,689,0,1.80240749441445
SLC5A11,690,0,2.28948339136699
APOBEC1,691,0,-1.04057639989289
ZDHHC15,692,0,1.31877748399746
LHFPL4,693,0,1.78910471835859
TLR10,694,0,1.46861072436167
FDCSP,695,2,2.21514292417305
ODAM,695,2,-1.99319794601152
PEG3,696,0,1.43959513095349
GOLGA7B,697,0,-1.27566476272431
REEP2,698,0,1.20352751802993
CORIN,699,0,-2.11348341661899
PNPLA1,700,2,-1.14918135120404
ABCA12,700,2,-1.19212195110166
CPNE5,701,0,1.01246334098061
RASGRP2,702,0,1.00176115330993
FAM153A,703,0,1.49906658793265
MT1A,704,0,1.10019708613914
SLFN14,705,0,1.66753038336639
GLOD5,706,0,1.06429675431393
KBTBD12,707,0,1.22343152625336
HTRA3,708,0,-1.01833811915765
RASSF10,709,0,-1.19872273171626
HEPACAM2,710,0,2.20383547466823
PMP2,711,0,2.94703572895265
PITX1,712,0,-1.02451394658925
ZNF334,713,0,1.2000089118404
TMEM59L,714,0,1.76294132314913
MAL,715,0,2.22940628444636
NIBAN1,716,0,1.19596181012319
TMEM130,717,0,1.43190911212172
GOLGA8S,718,0,1.0437788439529
KIAA0408,719,0,1.23257692456126
RFX8,720,0,-2.54903891020813
ACBD7,721,0,-1.18668715794668
TMEM108,722,0,1.18818338412974
KLRG2,723,0,-1.41861725594126
PRAME,724,0,-1.74778654864316
CDKL2,725,0,1.48770478384801
NKAIN3,726,0,1.27370554124104
C2CD4B,727,0,-1.10589004759294
CLEC17A,728,0,1.26752111743223
LMO3,729,0,1.77177133004351
CD300E,730,0,-1.07462982098656
CCDC85A,731,0,1.29461320066906
FSIP2,732,0,1.68831899374651
NECAB1,733,0,1.27210824353717
VWA5B2,734,0,1.61561484279869
ANKRD20A1,735,0,1.79226564271824
ISM1,736,0,-1.20622147708092
WDR49,737,0,1.21740465170966
LRIT2,738,0,1.06110386659987
GZMM,739,0,1.17875352707224
TAFA5,740,0,-1.22409905618168
TBX10,741,0,1.40576727942985
LAIR2,742,0,-1.48855175263005
SLC5A12,743,0,1.17799571758275
LRRC10B,744,0,-1.33353594092135
REEP6,745,0,-1.11941027854458
FJX1,746,0,-1.69850661400437
RIPPLY3,747,0,-2.26083072843675
LRCH2,748,0,1.08805222079768
SFTPA2,749,0,1.09374057661478
PPP1R14A,750,0,1.1058267269307
MEIOB,751,0,1.60682528309382
MTNR1A,752,0,1.22699549398923
TTC24,753,0,1.35848454990844
BEND5,754,0,1.26938362963849
SALL2,755,0,1.11634310280665
SAMD9,756,0,1.13307415101047
MEOX2,757,0,1.50809760858226
SIGLEC8,758,0,1.13428594655568
APOC4-APOC2,759,0,-1.68976419381355
ZNF676,760,0,2.49783259230056
ROS1,761,0,1.29414456126439
FAM163A,762,0,1.10574899620593
GJA9,763,0,1.19918767728602
NRAP,764,0,1.77639767551997
RBPMS2,765,0,1.7306046691959
FILIP1,766,0,1.09363985713282
WFDC10B,767,0,-1.41892542731079
TRPC7,768,0,1.92430987731312
FNDC1,769,0,-1.34336026140639
FMN2,770,0,2.29945860590533
CABCOCO1,771,0,1.40342061178305
PADI1,772,0,-1.15626694733847
SLITRK5,773,0,1.49957858262679
LIMS2,774,0,1.11934915280539
KCNJ15,775,0,-1.65741823016325
EVX1,776,0,-1.24635147112813
SPATA12,777,0,-1.45548876348961
ZNF469,778,0,-1.04042441525862
OVCH1,779,0,1.13255543778346
ECRG4,780,0,2.3323318552919
SHISA3,781,0,1.36535554769521
DNAJC28,782,0,1.02840190009319
KLK12,783,0,-1.3518928544831
LRFN5,784,0,1.4069034793676
AMDHD1,785,0,-1.00711116314605
FAM177B,786,0,1.18073758003357
ITPRID1,787,0,1.73887208818634
STMN4,788,0,3.67143494052749
VWA5B1,789,0,1.43387154409951
RIIAD1,790,0,-1.05118825435883
SLC26A7,791,0,1.00458893998976
ANGPTL7,792,0,1.09017802427458
REG4,793,0,-1.16284957252
LYNX1,794,0,1.20558189211088
MALRD1,795,0,-1.19318040865504
ZNF492,796,0,1.19086946774174
KRT222,797,0,2.48003666257305
KHDRBS2,798,0,3.37913682936001
AGR3,799,2,1.30981574901521
LYPD3,799,2,-1.01414585744098
SLC35D3,800,0,-3.02740560823297
IGFL4,801,0,-2.84226720866042
NUTM1,802,0,1.55681991963304
WDR72,803,0,-1.43962857857271
PDZRN4,804,0,2.03110549124261
PCDHA9,805,0,1.13802729975462
IFNK,806,0,1.1413605077691
CCDC158,807,0,1.05150730290076
NPTX1,808,0,1.12482183867103
OR51E2,809,0,1.32787169475382
IGFL2,810,0,-1.26364656117508
CSMD2,811,0,-1.00583568268321
SYT3,812,0,-1.20615788089397
KRTAP13-2,813,0,3.16281298299271
SLITRK3,814,0,2.60349659105461
ELFN1,815,0,-1.18264630364442
RGS22,816,0,3.23154430181108
BEX1,817,0,1.57277204777709
ANKRD62,818,0,2.82170352857885
PALM3,819,0,-1.1034723527109
DUSP15,820,0,-1.03883150313246
C14orf180,821,0,3.46594602429513
C2CD6,822,0,1.37199974672863
TNS1,823,0,1.08845277999858
MRGPRF,824,0,1.00273057709558
CPXM2,825,0,1.03264973631073
KLK6,826,0,-4.91545978495319
SLITRK6,827,0,1.22840354075299
ERICH2,828,0,-1.02611771580758
TMEM179,829,0,1.379839759557
SERPINA10,830,0,-1.86838675865167
PANX2,831,0,-1.27903867686999
LRP1B,832,0,2.47023358227703
RAET1L,833,0,-3.35122423263729
PERM1,834,0,-1.24419892480742
OTOP3,835,0,3.41514527773043
FOXN1,836,0,1.02946429446019
ADAMTS18,837,0,-1.19816340111045
KIAA1549L,838,0,-1.65580747303004
PLCXD3,839,0,2.11530648344247
SLCO1B3-SLCO1B7,840,0,-3.65775860668093
EQTN,841,0,2.14855598308163
OR14A2,842,0,3.68366358205569
AFF2,843,0,1.23133197018647
MPPED2,844,0,1.0416777403275
RNF224,845,0,-1.02904026576987
TM4SF4,846,0,-2.00643037608083
ANKRD18B,847,0,-1.13299117444865
