Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
kidney,GO:0022409,positive regulation of cell-cell adhesion,112/2534,343/18860,0.326530612244898,2.430294927758,10.531981430153,2.38608893193038e-20,1.78032060433655e-17,1.23260330878404e-17,10076/10385/861/5105/3117/3127/3118/6693/4860/3119/939/11006/5788/3689/84433/3122/11151/3071/50943/3120/3113/3594/3112/3115/1378/80381/864/64127/921/23149/288/942/3109/923/10148/64926/240/6403/11221/960/6401/3135/10859/3676/6352/3485/7409/399/3965/3956/10673/146850/3123/22914/2625/972/54440/3105/8728/100528032/7040/3561/6366/301/567/7535/916/259307/920/283234/3111/2525/5909/8013/970/3559/8740/55423/3575/940/941/80380/114548/8477/29108/10288/10326/2529/9840/8744/5420/4192/84034/3932/3170/655/1236/3142/5329/7480/3952/729230/79679/29851/857/912/100/8876/3481/1960/6363/959,112
kidney,GO:0002696,positive regulation of leukocyte activation,120/2534,381/18860,0.31496062992126,2.34418211535713,10.4424909431788,2.91066486592171e-20,1.78811147049625e-17,1.23799730769825e-17,4323/10385/861/5105/3117/3127/3118/6693/4860/3119/939/11006/2214/54209/5788/84433/3122/11151/3071/50943/3120/3113/7305/64581/3594/695/3112/3115/1378/80381/1880/864/10333/3635/64127/921/23149/942/3109/923/9173/10148/914/64926/11221/3135/56848/10859/6352/7293/3485/7409/399/3965/3603/3956/952/10673/146850/6688/3123/22914/2625/972/54440/3105/100528032/7040/3561/6366/301/567/7535/916/259307/920/283234/3111/8013/6348/970/3559/8740/55423/3575/940/941/80380/114548/558/8477/29108/10288/10326/9840/8744/4192/958/30009/3932/5618/2255/115352/1236/3142/7480/3952/729230/79679/29851/857/26228/912/100/8876/3481/6869/1960/6363/959,120
kidney,GO:0046651,lymphocyte proliferation,105/2534,312/18860,0.336538461538462,2.50478113047174,10.5590495892235,2.99566337828154e-20,1.78811147049625e-17,1.23799730769825e-17,10385/53833/6693/4860/7805/11006/2214/1029/6556/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/4064/1880/83593/11119/1794/3635/5294/942/3109/923/5699/10148/64926/3604/3135/10859/6352/7293/3485/7409/3965/22806/951/952/10673/3123/972/54440/3105/4332/11314/202309/7040/9047/301/5027/7535/916/259307/920/7940/283234/3620/970/26191/3559/8740/3575/940/941/80380/3988/2213/10457/29108/10288/1051/10077/8744/958/4609/5618/7133/2255/115352/11326/1493/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/1380/26279/6363/959,105
kidney,GO:0006935,chemotaxis,139/2534,474/18860,0.293248945147679,2.18258686088604,10.2730956531047,4.10167099234228e-20,2.22571583211737e-17,1.54097227903692e-17,3730/5156/4916/11240/27347/4363/414062/6387/56920/7852/6693/57118/54209/5880/2246/3689/7226/11151/3071/719/1880/5228/1794/4233/23768/51411/2833/5724/2252/5294/6223/1234/80031/2359/2207/1238/6356/223117/6351/240/1800/30817/8828/7869/6352/7409/3965/3603/1524/6688/5800/22914/1436/1890/972/3627/100528032/5764/7040/6366/301/347733/7130/718/846/5288/9037/285/409/6358/4015/4283/6348/4046/1441/7941/58191/23767/56833/8740/6367/120425/56670/54437/7422/10457/3164/57580/3219/220202/6373/57402/80310/1012/4192/335/185/91584/10663/10718/6362/1233/63940/2321/6364/2357/54210/2255/1672/284340/1236/2829/9353/5329/57007/729230/80270/3273/59352/26228/3084/10501/7857/6092/6288/6359/2668/5054/64805/9034/387695/3897/59341/1960/6846/9423/6363/6368/9547,139
kidney,GO:0042330,taxis,139/2534,476/18860,0.292016806722689,2.17341632785711,10.2154696342086,6.21616749715828e-20,3.09202531587815e-17,2.14076084156521e-17,3730/5156/4916/11240/27347/4363/414062/6387/56920/7852/6693/57118/54209/5880/2246/3689/7226/11151/3071/719/1880/5228/1794/4233/23768/51411/2833/5724/2252/5294/6223/1234/80031/2359/2207/1238/6356/223117/6351/240/1800/30817/8828/7869/6352/7409/3965/3603/1524/6688/5800/22914/1436/1890/972/3627/100528032/5764/7040/6366/301/347733/7130/718/846/5288/9037/285/409/6358/4015/4283/6348/4046/1441/7941/58191/23767/56833/8740/6367/120425/56670/54437/7422/10457/3164/57580/3219/220202/6373/57402/80310/1012/4192/335/185/91584/10663/10718/6362/1233/63940/2321/6364/2357/54210/2255/1672/284340/1236/2829/9353/5329/57007/729230/80270/3273/59352/26228/3084/10501/7857/6092/6288/6359/2668/5054/64805/9034/387695/3897/59341/1960/6846/9423/6363/6368/9547,139
kidney,GO:0050870,positive regulation of T cell activation,94/2534,267/18860,0.352059925093633,2.62030394130462,10.5050983791522,8.94579857277782e-20,4.10749782160852e-17,2.84382228313569e-17,10385/861/5105/3117/3127/3118/6693/4860/3119/939/11006/5788/84433/3122/11151/3071/50943/3120/3113/3594/3112/3115/1378/80381/864/64127/921/23149/942/3109/923/10148/64926/11221/3135/10859/6352/3485/7409/399/3965/3956/10673/146850/3123/22914/2625/972/54440/3105/100528032/7040/3561/6366/301/567/7535/916/259307/920/283234/3111/970/3559/8740/55423/3575/940/941/80380/114548/8477/29108/10288/10326/9840/8744/4192/3932/1236/3142/7480/3952/729230/79679/29851/857/912/100/8876/3481/1960/6363/959,94
kidney,GO:0051251,positive regulation of lymphocyte activation,111/2534,346/18860,0.320809248554913,2.38771208671889,10.2638437045205,1.62931025594134e-19,6.9466806555099e-17,4.80952786829e-17,4323/10385/861/5105/3117/3127/3118/6693/4860/3119/939/11006/2214/5788/84433/3122/11151/3071/50943/3120/3113/7305/64581/3594/695/3112/3115/1378/80381/1880/864/3635/64127/921/23149/942/3109/923/10148/64926/11221/3135/10859/6352/7293/3485/7409/399/3965/3956/952/10673/146850/6688/3123/22914/2625/972/54440/3105/100528032/7040/3561/6366/301/567/7535/916/259307/920/283234/3111/970/3559/8740/55423/3575/940/941/80380/114548/558/8477/29108/10288/10326/9840/8744/4192/958/30009/3932/5618/2255/115352/1236/3142/7480/3952/729230/79679/29851/857/912/100/8876/3481/6869/1960/6363/959,111
kidney,GO:0032943,mononuclear cell proliferation,105/2534,319/18860,0.329153605015674,2.44981728121374,10.2888012048285,1.92207024635302e-19,7.17639337096151e-17,4.96856925243493e-17,10385/53833/6693/4860/7805/11006/2214/1029/6556/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/4064/1880/83593/11119/1794/3635/5294/942/3109/923/5699/10148/64926/3604/3135/10859/6352/7293/3485/7409/3965/22806/951/952/10673/3123/972/54440/3105/4332/11314/202309/7040/9047/301/5027/7535/916/259307/920/7940/283234/3620/970/26191/3559/8740/3575/940/941/80380/3988/2213/10457/29108/10288/1051/10077/8744/958/4609/5618/7133/2255/115352/11326/1493/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/1380/26279/6363/959,105
kidney,GO:0070661,leukocyte proliferation,113/2534,356/18860,0.317415730337079,2.36245488325071,10.2243817950368,1.92364372483472e-19,7.17639337096151e-17,4.96856925243493e-17,10385/53833/6693/4860/1438/7805/11006/2214/54209/1029/6556/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/4064/1880/83593/11119/1794/3635/5294/942/3109/923/5699/10148/64926/3604/3135/10859/6352/7293/3485/7409/3965/22806/951/952/10673/3123/1436/972/54440/3105/4332/11314/202309/7040/9047/301/5027/7535/916/259307/920/7940/283234/3620/970/26191/3559/7128/4828/8740/3575/940/941/80380/3988/2213/10457/29108/10288/1051/1439/10077/8744/958/4609/5618/7133/2255/115352/4883/11326/1493/5169/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/1380/26279/6363/959,113
kidney,GO:0050670,regulation of lymphocyte proliferation,90/2534,254/18860,0.354330708661417,2.63720487977677,10.3494225742773,3.35840082095558e-19,1.17919379413435e-16,8.16413722790812e-17,10385/53833/6693/4860/7805/11006/2214/1029/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/1880/83593/3635/942/3109/923/10148/64926/3604/3135/10859/6352/7293/3485/3965/22806/951/952/10673/3123/972/54440/3105/4332/11314/7040/301/7535/916/259307/920/7940/283234/3620/970/26191/3559/940/941/80380/2213/10457/29108/10288/1051/10077/8744/958/5618/7133/2255/115352/11326/1493/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/26279/6363/959,90
kidney,GO:0002697,regulation of immune effector process,126/2534,421/18860,0.299287410926366,2.22752982244328,10.0352259916705,3.84870577835232e-19,1.27627359949917e-16,8.83626835427555e-17,257101/1776/5105/80328/78989/53833/8832/6693/7805/11006/54209/3134/5880/5788/3689/3122/3071/50943/7305/64581/3594/695/1378/634/3684/3635/64127/6223/942/10538/3109/5272/121260/2207/51284/2624/2209/3106/11221/30817/3135/56848/10859/7293/64170/10225/7409/3965/951/3956/114836/3598/146850/1524/6688/3123/22914/2625/972/3107/54440/3105/11314/100528032/7040/3561/653361/301/7454/5027/567/115004/718/259307/409/8013/5133/441168/56833/3575/940/941/2213/3718/114548/558/8477/563/29108/117854/2529/3824/55061/4068/335/958/9390/30009/7133/924/51744/5950/115352/11326/3142/5650/84106/5169/3952/7098/3805/729230/115727/3902/26228/912/116449/3662/56253/81607/948/2302/1380/387837/6363/959,126
kidney,GO:0070663,regulation of leukocyte proliferation,96/2534,284/18860,0.338028169014085,2.5158686928199,10.1406873213543,8.97449611359327e-19,2.81940880537043e-16,1.95201505495663e-16,10385/53833/6693/4860/1438/7805/11006/2214/1029/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/1880/83593/3635/942/3109/923/10148/64926/3604/3135/10859/6352/7293/3485/3965/22806/951/952/10673/3123/1436/972/54440/3105/4332/11314/7040/301/7535/916/259307/920/7940/283234/3620/970/26191/3559/7128/4828/940/941/80380/2213/10457/29108/10288/1051/1439/10077/8744/958/5618/7133/2255/115352/11326/1493/5169/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/26279/6363/959,96
kidney,GO:0032944,regulation of mononuclear cell proliferation,90/2534,258/18860,0.348837209302326,2.59631798241589,10.1711996321677,1.08682849568639e-18,3.24363964537602e-16,2.24573088108671e-16,10385/53833/6693/4860/7805/11006/2214/1029/5880/5788/84433/11151/944/3071/50943/3113/7305/3594/695/3115/1378/80381/1880/83593/3635/942/3109/923/10148/64926/3604/3135/10859/6352/7293/3485/3965/22806/951/952/10673/3123/972/54440/3105/4332/11314/7040/301/7535/916/259307/920/7940/283234/3620/970/26191/3559/940/941/80380/2213/10457/29108/10288/1051/10077/8744/958/5618/7133/2255/115352/11326/1493/3952/729230/79679/912/100/6664/5320/3481/56253/6869/2302/26279/6363/959,90
kidney,GO:0001906,cell killing,94/2534,281/18860,0.334519572953737,2.48975499049229,9.91241739074866,4.56261189730506e-18,1.29686811500066e-15,8.97885429013516e-16,730/1776/6387/80328/6338/2212/2214/3134/5788/3122/11151/3071/2597/7305/3594/1378/634/115362/3684/3635/6223/5272/4277/914/2634/57823/6356/2209/3106/1610/3135/10859/10578/7409/3965/3002/114836/146850/1524/4818/9103/6688/3123/22914/5551/1512/4069/3107/3105/3627/100528032/7040/653361/6366/3827/5027/567/718/409/4283/2999/8542/6367/3575/10870/2213/563/3001/6373/3003/3824/4068/9390/6362/85236/6364/2215/3004/2633/54210/716/3952/3805/3273/3902/26228/912/717/5320/56253/81607/387837/6363/9547,94
kidney,GO:0030217,T cell differentiation,104/2534,330/18860,0.315151515151515,2.34560283179068,9.71535987133058,9.51006239007827e-18,2.58025283665351e-15,1.78643564322714e-15,257101/10385/56603/861/5105/860/6693/4860/639/939/11006/1029/5788/84433/3122/944/3071/50943/84101/3594/1378/80758/1880/1794/864/1840/942/10538/2207/914/3604/11221/3135/925/7409/399/3965/22806/3956/114836/146850/6688/3123/2625/972/54440/7040/3561/301/915/567/7535/916/259307/920/3111/3702/8320/3714/26191/3559/3575/940/64919/941/3988/3718/114548/8477/57580/10288/54567/2529/9840/8744/387357/4192/441478/84766/30009/3932/26253/4063/917/6775/1958/1236/3142/1493/150771/7480/3952/729230/29851/3902/912/100/8876/3662/56253/1960/2302/26279/6363,104
kidney,GO:0002703,regulation of leukocyte mediated immunity,89/2534,264/18860,0.337121212121212,2.50911841381455,9.72832906542759,2.03511067654475e-17,5.2815546209981e-15,3.65667941240948e-15,1776/80328/53833/8832/6693/11006/54209/3134/5880/5788/3689/3122/3071/50943/7305/64581/3594/695/1378/634/3684/3635/64127/5272/121260/2207/2624/2209/3106/30817/3135/56848/10859/10225/7409/3965/114836/3598/146850/1524/6688/3123/22914/2625/3107/54440/3105/11314/100528032/7040/7454/5027/567/718/259307/409/5133/441168/3575/940/941/2213/3718/114548/563/2529/3824/55061/4068/958/9390/30009/7133/924/84106/3952/7098/3805/729230/115727/3902/26228/912/116449/56253/81607/2302/1380/387837,89
kidney,GO:0030098,lymphocyte differentiation,126/2534,441/18860,0.285714285714286,2.12650806178825,9.43068663617991,2.42869484575193e-17,6.00855980745768e-15,4.1600207747183e-15,4323/3624/257101/10385/56603/6422/57379/861/5105/860/6693/4860/639/939/7805/11006/1029/5788/84433/3122/944/3071/50943/2146/84101/3594/55619/695/1378/80758/1880/1794/864/3635/1840/10320/942/10538/2207/914/3604/11221/3135/3676/925/7409/399/3965/22806/3956/10673/7301/114836/146850/6688/3123/2625/972/54440/7040/3561/301/5087/915/567/7535/916/150372/259307/920/3111/3702/8320/3714/26191/3559/56833/3575/940/4914/64919/941/3988/2213/3718/114548/558/8477/57580/10288/54567/2529/9840/8744/387357/4192/441478/84766/30009/3932/26253/4063/917/6775/1958/115352/1236/3142/1493/150771/7480/3952/729230/29851/3902/912/100/8876/3662/56253/1960/2302/1380/26279/6363/959,126
kidney,GO:0002695,negative regulation of leukocyte activation,77/2534,212/18860,0.363207547169811,2.70327322005629,9.82559497370527,2.51656885887824e-17,6.00855980745768e-15,4.1600207747183e-15,3624/10385/6422/861/53833/8832/6693/7805/11006/1029/5788/50943/7305/695/1378/83593/864/3635/1840/942/284021/3135/8530/10859/3965/2335/951/945/3956/7301/374403/3123/972/4332/11314/7040/301/259307/7940/146722/3620/79626/26191/3559/5133/7128/941/80380/2213/3718/10457/558/10288/1051/54900/64092/160364/10077/4192/441478/55824/30009/11326/3142/1493/3949/5169/79679/3902/6664/671/387597/5320/116449/56253/2302/26279,77
kidney,GO:0050866,negative regulation of cell activation,82/2534,235/18860,0.348936170212766,2.59705452652438,9.70573152509891,3.7050939808731e-17,8.50604075839674e-15,5.88914938012461e-15,5156/3624/10385/6422/861/53833/8832/6693/7805/11006/54209/1029/5788/50943/7305/695/1378/634/83593/864/3635/1840/942/284021/3135/8530/10859/3965/2335/951/945/3956/7301/374403/3123/84959/972/4332/11314/7040/301/259307/7940/146722/3620/79626/26191/3559/5133/7128/941/80380/2213/3718/10457/558/10288/1051/54900/64092/160364/10077/4192/441478/55824/30009/114757/11326/3142/1493/3949/5169/79679/3902/6664/671/387597/5320/116449/56253/2302/26279,82
kidney,GO:0002768,immune response-regulating cell surface receptor signaling pathway,114/2534,385/18860,0.296103896103896,2.20383562767146,9.4021694257916,4.71113238576168e-17,1.04150923002265e-14,7.21087943333347e-15,5602/257101/10385/11118/3984/78989/3119/7805/2212/11006/2214/54209/5788/84433/3071/50943/7305/64581/199920/695/3115/1378/80381/719/634/11119/3684/10333/3635/23149/7097/2359/2533/5284/2207/4277/10384/3783/2209/89857/338382/3135/10859/64005/925/7409/945/952/9103/3123/22914/2625/3105/4332/11314/100528032/919/3937/963/915/7535/916/150372/718/7462/9473/3702/8013/3055/971/26191/7128/940/53347/3988/2213/10288/54900/84174/926/57402/9840/387357/3824/4068/958/8934/3932/28984/131450/26253/917/929/23643/2357/2215/2633/9214/115352/1236/1493/84106/11027/150771/79679/857/26228/100/196051/785/1380/23547/50852/387837,114
kidney,GO:0042098,T cell proliferation,79/2534,224/18860,0.352678571428571,2.62490838876987,9.63827422411324,6.93985304304819e-17,1.47942795764124e-14,1.02428056567696e-14,10385/53833/6693/4860/7805/11006/1029/6556/5880/5788/84433/11151/944/3071/50943/3113/3594/3115/1378/80381/11119/1794/5294/942/3109/923/5699/10148/64926/3604/3135/10859/6352/7293/3485/3965/951/10673/3123/54440/3105/7040/9047/301/5027/7535/916/259307/920/283234/3620/970/3559/8740/940/941/80380/3988/10457/29108/10288/1051/10077/8744/4609/7133/11326/1493/3952/729230/79679/912/5320/3481/56253/2302/26279/6363/959,79
kidney,GO:0016054,organic acid catabolic process,84/2534,248/18860,0.338709677419355,2.52094100873285,9.49870560566679,1.18139158570774e-16,2.35057545836316e-14,1.62741872473284e-14,8659/123688/56603/1036/1892/34/3242/586/7263/3033/5105/4329/18/51268/56898/6652/23576/4842/10455/30/51181/36/152926/112817/275/23464/54511/5465/5264/8309/38/125061/2731/23475/137872/1610/89839/1800/5053/5106/26275/51084/6470/197257/3939/9123/5860/11001/259307/3620/160428/1757/440503/1579/1428/64577/10840/4051/189/8529/10247/10841/58510/10993/5095/2166/2639/10157/84706/9942/84830/144193/32/2875/1962/64902/5973/130013/66002/2326/3952/3081/122970/6999,84
kidney,GO:0046395,carboxylic acid catabolic process,84/2534,248/18860,0.338709677419355,2.52094100873285,9.49870560566679,1.18139158570774e-16,2.35057545836316e-14,1.62741872473284e-14,8659/123688/56603/1036/1892/34/3242/586/7263/3033/5105/4329/18/51268/56898/6652/23576/4842/10455/30/51181/36/152926/112817/275/23464/54511/5465/5264/8309/38/125061/2731/23475/137872/1610/89839/1800/5053/5106/26275/51084/6470/197257/3939/9123/5860/11001/259307/3620/160428/1757/440503/1579/1428/64577/10840/4051/189/8529/10247/10841/58510/10993/5095/2166/2639/10157/84706/9942/84830/144193/32/2875/1962/64902/5973/130013/66002/2326/3952/3081/122970/6999,84
kidney,GO:0001909,leukocyte mediated cytotoxicity,62/2534,157/18860,0.394904458598726,2.93918630196211,9.61250244881074,3.20755174827739e-16,6.1760891566025e-14,4.27600956323838e-14,1776/80328/6338/2212/2214/3134/5788/3122/11151/3071/7305/3594/634/3684/3635/5272/914/57823/2209/3106/1610/3135/10859/7409/3965/3002/114836/146850/1524/4818/9103/6688/3123/22914/5551/1512/3107/3105/100528032/7040/653361/5027/567/409/3575/10870/2213/563/3824/4068/9390/2215/3004/54210/3952/3805/3902/26228/912/56253/81607/387837,62
kidney,GO:0019882,antigen processing and presentation,52/2534,120/18860,0.433333333333333,3.22520389371218,9.6338167343639,7.98275120893743e-16,1.48903256144211e-13,1.03093030415422e-13,3117/80328/3127/3118/3119/54209/3134/6556/6890/3122/3120/3113/64167/3112/3115/5696/64127/3109/6892/2207/2209/55016/3106/57705/3135/8530/925/1520/3123/1512/972/3107/3105/6366/7454/567/3111/50856/968/10437/2213/563/29108/5865/10288/219972/1515/9363/1236/912/8284/6363,52
kidney,GO:0002449,lymphocyte mediated immunity,111/2534,388/18860,0.286082474226804,2.1292484072287,8.85464448627239,1.80900327014426e-15,3.26520457325454e-13,2.26066133877619e-13,730/11118/57379/80328/53833/6693/9156/939/2212/11006/2214/54209/3134/5788/3122/11151/3581/3071/50943/7305/3594/695/1378/634/3635/10538/5272/121260/2207/914/57823/10384/3560/2209/3106/3135/10859/64170/10225/64005/925/7409/3965/3002/114836/3598/146850/4818/9103/3123/22914/5551/2625/1512/972/3107/54440/3105/100528032/7040/7454/5027/567/718/259307/409/713/970/712/51311/5133/441168/3575/940/10870/941/2213/114548/714/563/1439/84174/2529/3824/55061/4068/958/9390/30009/7133/2215/924/3004/9214/716/3952/3805/729230/115727/3902/912/717/116449/56253/81607/2302/1380/387837/8284/100423062/959,111
