Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
FBN3,8,REML,-3.77252840561637,0.818907929058052,4.08952902361716e-06,92.1405135320308,4.90512121333144,93.1542634809433,2.78029075488355e-17,0,7,4.0364770038045e-70,1.85026252166093e-05,2.53056641301225e-69
ERBB4,11,REML,-3.58084143834145,0.777525561300522,4.11609616293427e-06,96.310028796211,6.2657213815043,287.274489241454,7.58878555901173e-56,0,8,7.72640826060412e-176,1.8612737118144e-05,2.709924073756e-174
DNAJC12,13,REML,-1.84499933601075,0.400658396908057,4.12627070705312e-06,92.2058109467495,1.7780229811251,112.957133829403,1.55374026345771e-18,0,8,2.68852434532984e-105,1.86486435988771e-05,2.88093157543528e-104
GZMA,11,REML,2.11006365525987,0.458337239550928,4.14978428117842e-06,95.0401783452985,2.16091789105177,182.393922182783,7.45811615076879e-34,9,1,1.80292335396783e-139,1.87346264397712e-05,3.41267634858196e-138
HMMR,10,REML,1.31830114848416,0.286388573921716,4.16067426279648e-06,88.0331725350195,0.663553398505144,85.413315164192,1.34903464357768e-14,7,0,2.62677627338041e-36,1.87787123053223e-05,8.87015167558374e-36
OXT,2,REML,-2.7473934280555,0.597096307160808,4.19949343092835e-06,22.8398519580525,0.25803149001086,1.29600580788979,0.254944099679255,0,2,4.9222954783458e-10,1.89334439182686e-05,7.67012535103445e-10
PYHIN1,10,REML,1.7997066451121,0.391138497372077,4.20062856586515e-06,91.0136693464139,1.33482145153316,107.984285351103,3.78057383269518e-19,8,0,9.65957913253699e-65,1.89334486790277e-05,5.55134848942186e-64
DDN,8,REML,-4.84045212617195,1.05220010822321,4.21852172792064e-06,96.6552647872625,8.51262621371307,226.077037045437,3.38150991129888e-45,0,6,1.03668657304535e-198,1.90089663286464e-05,5.09043598146829e-197
NEDD4L,13,REML,-1.06131745164344,0.230761588311265,4.24127451409333e-06,94.9532771295044,0.622541803911413,140.037811536446,5.88504006235376e-24,0,7,3.46519819730751e-151,1.91011810123518e-05,8.05730973593995e-150
MLXIPL,13,REML,-1.86133389220655,0.404788826522551,4.25985517109061e-06,94.5972905290869,1.8980586460262,168.971085580426,7.74970598703492e-30,0,10,1.9862169262812e-72,1.91796877242065e-05,1.2948024827905e-71
FREM1,12,REML,-3.06988083945085,0.667669869668283,4.26765992449144e-06,96.5550607725988,5.12242342990765,265.612862388691,1.49067454696857e-50,0,9,7.6298807716929e-151,1.92044696602115e-05,1.76917860393629e-149
KRBA1,13,REML,1.55126101872833,0.337595323159473,4.326846713995e-06,95.8215024361026,1.34923415557978,331.15178299057,1.31929484314177e-63,9,0,8.72736175152562e-256,1.94446045464728e-05,1.02607960874451e-253
NNMT,13,REML,2.77590619043151,0.604258150115352,4.35021777451799e-06,97.1173558335897,4.52879137106416,361.506703161438,5.22613506651781e-70,10,1,1.11253692925362e-308,1.95338584576595e-05,1.11253692925842e-308
ELMO1,12,REML,1.27064411944916,0.276616865498231,4.3583866514841e-06,95.5277689299654,0.826023426158668,175.507159546837,8.66017129924564e-32,8,0,1.53007646791642e-155,1.95495070248595e-05,3.81263084057681e-154
COL4A5,13,REML,-1.45428127589356,0.316769870800627,4.41188739170819e-06,91.2790573213257,1.13422912156777,125.047606237226,6.06552583112236e-21,0,8,1.01391022410687e-128,1.97629353379577e-05,1.58792037443379e-127
PYCARD,13,REML,1.72911522937703,0.376698670527746,4.42860968304825e-06,96.6034285107613,1.72507131575033,173.008360685559,1.15679039965155e-30,10,1,5.42153091669467e-196,1.98325210993805e-05,2.52123840262444e-194
ARHGAP9,12,REML,1.50187988033963,0.327271571003587,4.45174740074132e-06,93.8368158425024,1.15082287329911,159.091513647032,2.05395043537385e-28,8,1,1.2594422092749e-132,1.99254484866961e-05,2.10474351189634e-131
NR4A1,13,REML,-1.87707900396652,0.40926328253702,4.50775531451918e-06,93.6453857271363,1.97913853329042,126.916263370734,2.56311689255532e-21,1,8,7.8676676303288e-79,2.01513988269506e-05,5.77619661778098e-78
